time,value
2024-09-02T14:40:02.080523823Z,-0.466949462890625
2024-09-02T14:40:03.095710697Z,-0.90997314453125
2024-09-02T14:40:04.106715626Z,-1.010894775390625
2024-09-02T14:40:05.124465675Z,-0.4900054931640625
2024-09-02T14:40:06.137106815Z,-0.620269775390625
2024-09-02T14:40:07.156382978Z,-0.3430633544921875
2024-09-02T14:40:08.173229889Z,-0.1653900146484375
2024-09-02T14:40:09.182752119Z,-0.43707275390625
2024-09-02T14:40:10.199410745Z,-0.3743743896484375
2024-09-02T14:40:11.212891349Z,-0.6685333251953125
2024-09-02T14:40:12.22949757Z,-0.66131591796875
2024-09-02T14:40:13.244431794Z,-0.20263671875
2024-09-02T14:40:14.259486984Z,-0.309600830078125
2024-09-02T14:40:15.277038747Z,-0.7440338134765625
2024-09-02T14:40:16.290651587Z,-0.080352783203125
2024-09-02T14:40:17.308602824Z,-0.452301025390625
2024-09-02T14:40:18.322177241Z,-0.80194091796875
2024-09-02T14:40:19.337269261Z,-1.0889434814453125
2024-09-02T14:40:20.355131823Z,0.3023681640625
2024-09-02T14:40:21.365814843Z,-1.0050811767578125
2024-09-02T14:40:22.381867371Z,-1.04595947265625
2024-09-02T14:40:23.401358503Z,-0.6871185302734375
2024-09-02T14:40:24.414876146Z,-0.8041534423828125
2024-09-02T14:40:25.431919846Z,-0.8595428466796875
2024-09-02T14:40:26.444904181Z,-0.7744140625
2024-09-02T14:40:27.460282289Z,-0.510650634765625
2024-09-02T14:40:28.477381308Z,-0.5070953369140625
2024-09-02T14:40:29.492511439Z,-0.4675750732421875
2024-09-02T14:40:30.504802105Z,-0.867889404296875
2024-09-02T14:40:31.524361447Z,-0.4968109130859375
2024-09-02T14:40:32.537612829Z,-0.8515777587890625
2024-09-02T14:40:33.551597266Z,-0.68682861328125
2024-09-02T14:40:34.571521182Z,-0.9817352294921875
2024-09-02T14:40:35.581226926Z,-0.743011474609375
2024-09-02T14:40:36.606055601Z,-0.7669219970703125
2024-09-02T14:40:37.61330222Z,-0.6908111572265625
2024-09-02T14:40:38.633369721Z,-0.735015869140625
2024-09-02T14:40:39.65076484Z,-0.379241943359375
2024-09-02T14:40:40.659465829Z,-0.7712860107421875
2024-09-02T14:40:41.678183366Z,-0.7241668701171875
2024-09-02T14:40:42.698831743Z,-0.976287841796875
2024-09-02T14:40:43.706926755Z,-0.32452392578125
2024-09-02T14:40:44.726764711Z,-0.618682861328125
2024-09-02T14:40:45.738492682Z,-0.6135711669921875
2024-09-02T14:40:46.751829075Z,-0.8486175537109375
2024-09-02T14:40:47.768290488Z,-0.49847412109375
2024-09-02T14:40:48.786001165Z,-0.935821533203125
2024-09-02T14:40:49.80095603Z,-1.0135650634765625
2024-09-02T14:40:50.81417292Z,-0.7335205078125
2024-09-02T14:40:51.831206701Z,-0.924072265625
2024-09-02T14:40:52.844817839Z,-0.9792022705078125
2024-09-02T14:40:53.861101134Z,-0.939239501953125
2024-09-02T14:40:54.876684558Z,-0.6226806640625
2024-09-02T14:40:55.89064916Z,-0.9122314453125
2024-09-02T14:40:56.905757306Z,-0.978973388671875
2024-09-02T14:40:57.915177732Z,-0.6487884521484375
2024-09-02T14:40:58.93732547Z,-0.7879180908203125
2024-09-02T14:40:59.950382963Z,-0.794647216796875
2024-09-02T14:41:00.975007979Z,-0.8040313720703125
2024-09-02T14:41:01.986287279Z,-0.8312225341796875
2024-09-02T14:41:02.999903133Z,-0.81884765625
2024-09-02T14:41:04.014018871Z,-0.7848968505859375
2024-09-02T14:41:05.019100884Z,-0.908294677734375
2024-09-02T14:41:06.060677739Z,-0.995697021484375
2024-09-02T14:41:07.059390921Z,-0.9691314697265625
2024-09-02T14:41:08.076147041Z,-0.666351318359375
2024-09-02T14:41:09.094227475Z,-0.6841583251953125
2024-09-02T14:41:10.109503269Z,-0.755950927734375
2024-09-02T14:41:11.125284368Z,-0.2554168701171875
2024-09-02T14:41:12.13870131Z,-0.9854278564453125
2024-09-02T14:41:13.15486091Z,-0.863922119140625
2024-09-02T14:41:14.169738378Z,-0.861480712890625
2024-09-02T14:41:15.189026497Z,-0.960906982421875
2024-09-02T14:41:16.200032208Z,-0.8288726806640625
2024-09-02T14:41:17.218054256Z,-0.480865478515625
2024-09-02T14:41:18.233723913Z,-0.9320220947265625
2024-09-02T14:41:19.253943991Z,0.185546875
2024-09-02T14:41:20.261570391Z,-0.3206787109375
2024-09-02T14:41:21.281060872Z,-0.184906005859375
2024-09-02T14:41:22.302451635Z,-1.0260772705078125
2024-09-02T14:41:23.309267846Z,-0.0476837158203125
2024-09-02T14:41:24.32239961Z,-0.2248382568359375
2024-09-02T14:41:25.347232397Z,0.4581298828125
2024-09-02T14:41:26.356415339Z,-1.025177001953125
2024-09-02T14:41:27.374800939Z,0.06451416015625
2024-09-02T14:41:28.388941395Z,-0.0181427001953125
2024-09-02T14:41:29.392045207Z,-1.1129608154296875
2024-09-02T14:41:31.164515504Z,-0.189208984375
2024-09-02T14:41:32.168117246Z,-0.819061279296875
2024-09-02T14:41:33.188117876Z,-0.7799072265625
2024-09-02T14:41:34.199111749Z,-0.4161376953125
2024-09-02T14:41:35.218509669Z,-0.5798492431640625
2024-09-02T14:41:36.235436139Z,-0.0829010009765625
2024-09-02T14:41:37.244570151Z,-0.0044403076171875
2024-09-02T14:41:38.264564376Z,0.23907470703125
2024-09-02T14:41:39.28553565Z,-1.0350341796875
2024-09-02T14:41:40.295703094Z,-0.7999267578125
2024-09-02T14:41:41.309951774Z,-0.29034423828125
2024-09-02T14:41:42.324503277Z,-0.82635498046875
2024-09-02T14:41:43.344853359Z,-1.060089111328125
2024-09-02T14:41:44.357987666Z,-0.9402313232421875
2024-09-02T14:41:45.372400007Z,-0.5649261474609375
2024-09-02T14:41:46.389566978Z,-1.091766357421875
2024-09-02T14:41:47.404317303Z,-1.04278564453125
2024-09-02T14:41:48.420479226Z,-0.533416748046875
2024-09-02T14:41:49.436991464Z,-1.08935546875
2024-09-02T14:41:50.45116872Z,-1.0135650634765625
2024-09-02T14:41:51.465820587Z,-0.6415557861328125
2024-09-02T14:41:52.480803481Z,-0.6493072509765625
2024-09-02T14:41:53.498306112Z,-0.9042510986328125
2024-09-02T14:41:54.513959869Z,-0.7286376953125
2024-09-02T14:41:55.527292597Z,-0.5544281005859375
2024-09-02T14:41:56.542211274Z,-0.6533966064453125
2024-09-02T14:41:57.560191711Z,-0.6480560302734375
2024-09-02T14:41:58.571846294Z,-0.89276123046875
2024-09-02T14:41:59.588055913Z,-0.4970703125
2024-09-02T14:42:00.603980937Z,-0.400421142578125
2024-09-02T14:42:01.620706829Z,-1.02667236328125
2024-09-02T14:42:02.635400443Z,-0.707550048828125
2024-09-02T14:42:03.654251913Z,-0.6784210205078125
2024-09-02T14:42:04.663528097Z,-0.75775146484375
2024-09-02T14:42:05.680613276Z,-0.48590087890625
2024-09-02T14:42:06.693309017Z,-0.20440673828125
2024-09-02T14:42:07.713368609Z,-0.712371826171875
2024-09-02T14:42:08.732038999Z,-0.7616729736328125
2024-09-02T14:42:09.743468917Z,-0.6610260009765625
2024-09-02T14:42:10.757855467Z,-0.589630126953125
2024-09-02T14:42:11.777049861Z,-0.695556640625
2024-09-02T14:42:12.789052086Z,-0.7957763671875
2024-09-02T14:42:13.803213176Z,-0.5457000732421875
2024-09-02T14:42:14.818071074Z,-0.495574951171875
2024-09-02T14:42:15.834297564Z,-0.6764068603515625
2024-09-02T14:42:16.849736744Z,-0.8445892333984375
2024-09-02T14:42:17.866331239Z,-0.8567047119140625
2024-09-02T14:42:18.880746121Z,-0.567413330078125
2024-09-02T14:42:19.89687997Z,-0.8563690185546875
2024-09-02T14:42:20.912539849Z,-0.922027587890625
2024-09-02T14:42:21.927627162Z,-0.849822998046875
2024-09-02T14:42:22.943190865Z,-0.5125274658203125
2024-09-02T14:42:23.958189746Z,-0.716094970703125
2024-09-02T14:42:24.971811021Z,-0.6925506591796875
2024-09-02T14:42:25.991146283Z,-0.6291656494140625
2024-09-02T14:42:26.999565942Z,-0.70440673828125
2024-09-02T14:42:28.01616889Z,-0.79876708984375
2024-09-02T14:42:29.027750782Z,-0.7167510986328125
2024-09-02T14:42:30.051194326Z,-0.569061279296875
2024-09-02T14:42:31.065663703Z,-0.685516357421875
2024-09-02T14:42:32.076061213Z,-0.7031402587890625
2024-09-02T14:42:33.097627181Z,-1.0600433349609375
2024-09-02T14:42:34.115918326Z,-0.408477783203125
2024-09-02T14:42:35.12888579Z,-0.8741455078125
2024-09-02T14:42:36.143524957Z,-0.9864501953125
2024-09-02T14:42:37.155127301Z,-1.3021697998046875
2024-09-02T14:42:38.173412296Z,-1.00604248046875
2024-09-02T14:42:39.189707433Z,-0.8638458251953125
2024-09-02T14:42:40.2016928Z,-0.8121795654296875
2024-09-02T14:42:41.218537884Z,-0.8048553466796875
2024-09-02T14:42:42.235234942Z,-0.8104400634765625
2024-09-02T14:42:43.250720981Z,-0.906005859375
2024-09-02T14:42:44.266488219Z,-0.8811798095703125
2024-09-02T14:42:45.278825409Z,-0.717864990234375
2024-09-02T14:42:46.297122152Z,-0.8055572509765625
2024-09-02T14:42:47.310210595Z,-0.74432373046875
2024-09-02T14:42:48.329979942Z,-0.28106689453125
2024-09-02T14:42:49.347117405Z,-0.6486358642578125
2024-09-02T14:42:50.361918325Z,-0.852020263671875
2024-09-02T14:42:51.373810119Z,-1.004180908203125
2024-09-02T14:42:52.387347752Z,-0.9810333251953125
2024-09-02T14:42:53.404728807Z,-0.7751312255859375
2024-09-02T14:42:54.422923291Z,-0.5625762939453125
2024-09-02T14:42:55.434303858Z,-0.476776123046875
2024-09-02T14:42:56.450648562Z,-1.0212249755859375
2024-09-02T14:42:57.464602871Z,-0.962188720703125
2024-09-02T14:42:58.483513501Z,-0.8602752685546875
2024-09-02T14:42:59.494057983Z,-0.8668212890625
2024-09-02T14:43:00.512736837Z,-0.8729248046875
2024-09-02T14:43:01.525926995Z,-0.874664306640625
2024-09-02T14:43:02.545182025Z,-0.8758087158203125
2024-09-02T14:43:03.55806805Z,-0.8752593994140625
2024-09-02T14:43:04.572116089Z,-0.8380889892578125
2024-09-02T14:43:05.589539153Z,-0.75738525390625
2024-09-02T14:43:06.602917132Z,-0.674407958984375
2024-09-02T14:43:07.622515494Z,-1.106903076171875
2024-09-02T14:43:08.63351234Z,-0.8833465576171875
2024-09-02T14:43:09.655503487Z,-0.2119903564453125
2024-09-02T14:43:10.667348219Z,-0.383636474609375
2024-09-02T14:43:11.6841364Z,-0.6228179931640625
2024-09-02T14:43:12.698849189Z,-0.7777862548828125
2024-09-02T14:43:13.714795849Z,-0.2385711669921875
2024-09-02T14:43:14.731663569Z,-0.36639404296875
2024-09-02T14:43:15.749582329Z,-0.6715850830078125
2024-09-02T14:43:16.758191374Z,-0.80816650390625
2024-09-02T14:43:17.774743766Z,-0.5314178466796875
2024-09-02T14:43:18.791149656Z,-0.4339752197265625
2024-09-02T14:43:19.807664976Z,-0.54644775390625
2024-09-02T14:43:20.824500693Z,-0.821136474609375
2024-09-02T14:43:21.838367679Z,-0.7007598876953125
2024-09-02T14:43:22.853997496Z,-0.622039794921875
2024-09-02T14:43:23.869566644Z,-0.488525390625
2024-09-02T14:43:24.880969611Z,-0.5499114990234375
2024-09-02T14:43:25.902329697Z,-0.3748626708984375
2024-09-02T14:43:26.91409271Z,-1.03485107421875
2024-09-02T14:43:27.930302184Z,-0.6884307861328125
2024-09-02T14:43:28.951876007Z,-0.840179443359375
2024-09-02T14:43:29.961278735Z,-0.9114837646484375
2024-09-02T14:43:30.975038691Z,-0.7226715087890625
2024-09-02T14:43:31.992722047Z,-1.014801025390625
2024-09-02T14:43:33.00743461Z,-0.935150146484375
2024-09-02T14:43:34.024467765Z,-0.998321533203125
2024-09-02T14:43:35.03276188Z,-0.672210693359375
2024-09-02T14:43:36.054351059Z,-1.01898193359375
2024-09-02T14:43:37.071763163Z,-0.827972412109375
2024-09-02T14:43:38.088233434Z,-0.7162017822265625
2024-09-02T14:43:39.101578117Z,-0.8405303955078125
2024-09-02T14:43:40.116581781Z,-0.87457275390625
2024-09-02T14:43:41.13106623Z,-0.91619873046875
2024-09-02T14:43:42.144360098Z,-0.9658203125
2024-09-02T14:43:43.159735992Z,-0.969940185546875
2024-09-02T14:43:44.17835161Z,-0.729766845703125
2024-09-02T14:43:45.192294599Z,-1.0250244140625
2024-09-02T14:43:46.210159201Z,-0.911529541015625
2024-09-02T14:43:47.226975486Z,-0.8825531005859375
2024-09-02T14:43:48.241328447Z,-0.787567138671875
2024-09-02T14:43:49.255864964Z,-0.650177001953125
2024-09-02T14:43:50.270278045Z,-1.0609130859375
2024-09-02T14:43:51.287477135Z,-0.6977386474609375
2024-09-02T14:43:52.301994074Z,-0.71490478515625
2024-09-02T14:43:53.317858861Z,-0.633331298828125
2024-09-02T14:43:54.330810918Z,-0.77947998046875
2024-09-02T14:43:55.34861135Z,-0.793853759765625
2024-09-02T14:43:56.364252753Z,-0.5115203857421875
2024-09-02T14:43:57.380406967Z,-0.583160400390625
2024-09-02T14:43:58.394147899Z,-0.7986602783203125
2024-09-02T14:43:59.410065616Z,-0.643524169921875
2024-09-02T14:44:00.428917572Z,-0.785491943359375
2024-09-02T14:44:01.440483341Z,-0.8915252685546875
2024-09-02T14:44:02.45618548Z,-0.9066314697265625
2024-09-02T14:44:03.475730775Z,-0.9391021728515625
2024-09-02T14:44:04.490057996Z,-0.9131011962890625
2024-09-02T14:44:05.501081831Z,-0.9617156982421875
2024-09-02T14:44:06.524992841Z,-0.859832763671875
2024-09-02T14:44:07.533578165Z,-0.741790771484375
2024-09-02T14:44:08.549561087Z,-0.7906341552734375
2024-09-02T14:44:09.56598032Z,-0.76983642578125
2024-09-02T14:44:10.581723361Z,-0.641357421875
2024-09-02T14:44:11.592748118Z,-0.69952392578125
2024-09-02T14:44:12.606422819Z,-0.51068115234375
2024-09-02T14:44:13.625797164Z,-0.8328399658203125
2024-09-02T14:44:14.642897893Z,-0.60162353515625
2024-09-02T14:44:15.657855852Z,-0.396087646484375
2024-09-02T14:44:16.673694482Z,-0.262420654296875
2024-09-02T14:44:17.688571641Z,-0.5350189208984375
2024-09-02T14:44:18.708358746Z,-0.3553619384765625
2024-09-02T14:44:19.720389051Z,-0.151123046875
2024-09-02T14:44:20.736569784Z,-0.1224517822265625
2024-09-02T14:44:21.757286232Z,-0.280426025390625
2024-09-02T14:44:22.767958105Z,-0.1070098876953125
2024-09-02T14:44:23.784590003Z,0.0247650146484375
2024-09-02T14:44:24.798747947Z,0.0836639404296875
2024-09-02T14:44:25.814448988Z,-0.189056396484375
2024-09-02T14:44:26.829107866Z,-0.4180908203125
2024-09-02T14:44:27.844832635Z,-0.321044921875
2024-09-02T14:44:28.859910249Z,-0.203704833984375
2024-09-02T14:44:29.875520359Z,-0.2386474609375
2024-09-02T14:44:30.891497858Z,-0.5443572998046875
2024-09-02T14:44:31.908196091Z,-0.401611328125
2024-09-02T14:44:32.921730483Z,-0.9462890625
2024-09-02T14:44:33.939326645Z,-0.9209442138671875
2024-09-02T14:44:34.953844506Z,-0.9215240478515625
2024-09-02T14:44:35.970676617Z,-0.5162506103515625
2024-09-02T14:44:36.98488322Z,-0.75421142578125
2024-09-02T14:44:38.002088037Z,-0.74139404296875
2024-09-02T14:44:39.015806863Z,-0.757354736328125
2024-09-02T14:44:40.028972543Z,-0.68389892578125
2024-09-02T14:44:41.049682104Z,-0.714599609375
2024-09-02T14:44:42.063550554Z,-0.6643524169921875
2024-09-02T14:44:43.075773783Z,-0.670135498046875
2024-09-02T14:44:44.093292494Z,-0.6727294921875
2024-09-02T14:44:45.105377351Z,-0.6859588623046875
2024-09-02T14:44:46.124038976Z,-0.6634521484375
2024-09-02T14:44:47.140360382Z,-0.6549072265625
2024-09-02T14:44:48.15265908Z,-0.6720123291015625
2024-09-02T14:44:49.171185974Z,-0.7720947265625
2024-09-02T14:44:50.186158111Z,-0.8126983642578125
2024-09-02T14:44:51.202475558Z,-0.814056396484375
2024-09-02T14:44:52.217552584Z,-1.166259765625
2024-09-02T14:44:53.231838203Z,-0.591888427734375
2024-09-02T14:44:54.251186852Z,-1.0292816162109375
2024-09-02T14:44:55.263421213Z,-1.0477752685546875
2024-09-02T14:44:56.278382423Z,-0.710784912109375
2024-09-02T14:44:57.293025762Z,-0.5772552490234375
2024-09-02T14:44:58.309059069Z,-1.083404541015625
2024-09-02T14:44:59.322700559Z,-1.023345947265625
2024-09-02T14:45:00.339192529Z,-0.92645263671875
2024-09-02T14:45:01.355055551Z,-0.6788787841796875
2024-09-02T14:45:02.370641109Z,-1.0703277587890625
2024-09-02T14:45:03.386299812Z,-0.9194183349609375
2024-09-02T14:45:04.402019599Z,-0.857818603515625
2024-09-02T14:45:05.41686816Z,-0.79534912109375
2024-09-02T14:45:06.430699755Z,-0.40924072265625
2024-09-02T14:45:07.447924601Z,-0.985107421875
2024-09-02T14:45:08.462408597Z,-0.944580078125
2024-09-02T14:45:09.480467278Z,-0.97747802734375
2024-09-02T14:45:10.495063516Z,-0.9742279052734375
2024-09-02T14:45:11.504348006Z,-0.9605560302734375
2024-09-02T14:45:12.527067418Z,-0.7813873291015625
2024-09-02T14:45:13.537522006Z,-0.866729736328125
2024-09-02T14:45:14.558330032Z,-0.8731536865234375
2024-09-02T14:45:15.572432692Z,-0.80560302734375
2024-09-02T14:45:16.588099944Z,-0.7108917236328125
2024-09-02T14:45:17.597357217Z,-0.910247802734375
2024-09-02T14:45:18.61665439Z,-1.051239013671875
2024-09-02T14:45:19.63160903Z,-0.8849945068359375
2024-09-02T14:45:20.649034093Z,-0.8352508544921875
2024-09-02T14:45:21.663899019Z,-0.86883544921875
2024-09-02T14:45:22.675539919Z,-1.009613037109375
2024-09-02T14:45:23.693700669Z,-0.8620147705078125
2024-09-02T14:45:24.710414829Z,-0.5760040283203125
2024-09-02T14:45:25.723491238Z,-0.7795562744140625
2024-09-02T14:45:26.74212263Z,-0.982879638671875
2024-09-02T14:45:27.757430522Z,-0.908538818359375
2024-09-02T14:45:28.772471074Z,-0.8509674072265625
2024-09-02T14:45:29.781108772Z,-0.8774566650390625
2024-09-02T14:45:30.803919206Z,-0.567626953125
2024-09-02T14:45:31.822527061Z,-0.5161285400390625
2024-09-02T14:45:32.839613656Z,-0.6771087646484375
2024-09-02T14:45:33.849569451Z,-0.82586669921875
2024-09-02T14:45:34.871469048Z,-0.8122406005859375
2024-09-02T14:45:35.878954094Z,-0.5759735107421875
2024-09-02T14:45:36.896573912Z,-0.7666473388671875
2024-09-02T14:45:37.912615724Z,-0.8492279052734375
2024-09-02T14:45:38.926455057Z,-0.6860504150390625
2024-09-02T14:45:39.942741398Z,-0.59307861328125
2024-09-02T14:45:40.959214819Z,-0.6934661865234375
2024-09-02T14:45:42.07176974Z,-0.7096099853515625
2024-09-02T14:45:42.988039231Z,-0.799041748046875
2024-09-02T14:45:44.00501235Z,-1.0382232666015625
2024-09-02T14:45:45.019414107Z,-0.970916748046875
2024-09-02T14:45:46.035107185Z,-0.8210906982421875
2024-09-02T14:45:47.051306095Z,-1.0327301025390625
2024-09-02T14:45:48.065185791Z,-1.0715484619140625
2024-09-02T14:45:49.083943277Z,-0.9085845947265625
2024-09-02T14:45:50.097847332Z,-0.6706695556640625
2024-09-02T14:45:51.116353238Z,-0.916290283203125
2024-09-02T14:45:52.129168622Z,-1.0041046142578125
2024-09-02T14:45:53.144420696Z,-0.98321533203125
2024-09-02T14:45:54.159821766Z,-0.8123321533203125
2024-09-02T14:45:55.178893329Z,-0.9949188232421875
2024-09-02T14:45:56.191946618Z,-1.1312408447265625
2024-09-02T14:45:57.206490714Z,-0.9217376708984375
2024-09-02T14:45:58.222812102Z,-0.7566070556640625
2024-09-02T14:45:59.237228211Z,-1.10400390625
2024-09-02T14:46:00.253521317Z,-0.956878662109375
2024-09-02T14:46:01.26993954Z,-0.685394287109375
2024-09-02T14:46:02.285656341Z,-1.0100860595703125
2024-09-02T14:46:03.301388187Z,-0.89105224609375
2024-09-02T14:46:04.315875173Z,-0.810089111328125
2024-09-02T14:46:05.330830695Z,-1.1426849365234375
2024-09-02T14:46:06.347663566Z,-1.0238494873046875
2024-09-02T14:46:07.362106832Z,-0.655609130859375
