time,value
2024-09-02T14:37:47.014007355Z,-0.0035400390625
2024-09-02T14:37:47.99812592Z,-0.003631591796875
2024-09-02T14:37:49.021139015Z,-0.00433349609375
2024-09-02T14:37:50.060019016Z,-0.0048980712890625
2024-09-02T14:37:51.092493221Z,-0.0030670166015625
2024-09-02T14:37:52.251139261Z,-0.0029754638671875
2024-09-02T14:37:53.119927506Z,-0.0052032470703125
2024-09-02T14:37:54.135957224Z,-0.00146484375
2024-09-02T14:37:55.152250272Z,-0.0010833740234375
2024-09-02T14:37:56.169946771Z,-0.0052490234375
2024-09-02T14:37:57.187704508Z,0.052947998046875
2024-09-02T14:37:58.196683785Z,-0.3962860107421875
2024-09-02T14:37:59.213792206Z,0.5220489501953125
2024-09-02T14:38:00.227598995Z,-0.1559600830078125
2024-09-02T14:38:01.245890221Z,-0.307098388671875
2024-09-02T14:38:02.259747393Z,0.2391815185546875
2024-09-02T14:38:03.274162622Z,0.07269287109375
2024-09-02T14:38:04.290560625Z,-0.1335296630859375
2024-09-02T14:38:05.308507491Z,0.5843505859375
2024-09-02T14:38:06.322843533Z,0.2730865478515625
2024-09-02T14:38:07.338859663Z,-0.2356719970703125
2024-09-02T14:38:08.355136632Z,0.6874237060546875
2024-09-02T14:38:09.36681165Z,0.2548370361328125
2024-09-02T14:38:10.382836346Z,-0.2861480712890625
2024-09-02T14:38:11.401408722Z,0.1199493408203125
2024-09-02T14:38:12.414035977Z,0.3312835693359375
2024-09-02T14:38:13.429375056Z,0.1342010498046875
2024-09-02T14:38:14.447729847Z,-0.51544189453125
2024-09-02T14:38:15.46007853Z,0.2087249755859375
2024-09-02T14:38:16.478672495Z,0.4568939208984375
2024-09-02T14:38:17.484246967Z,0.1006927490234375
2024-09-02T14:38:18.504658573Z,-0.091644287109375
2024-09-02T14:38:19.521567357Z,0.5301666259765625
2024-09-02T14:38:20.542368629Z,0.361358642578125
2024-09-02T14:38:21.557716666Z,-0.3045501708984375
2024-09-02T14:38:22.568481157Z,0.4261474609375
2024-09-02T14:38:23.58442131Z,0.3426513671875
2024-09-02T14:38:24.598057453Z,-0.1865234375
2024-09-02T14:38:25.615584257Z,0.1393280029296875
2024-09-02T14:38:26.628594711Z,0.221832275390625
2024-09-02T14:38:27.649458164Z,0.0667266845703125
2024-09-02T14:38:28.659987319Z,0.33306884765625
2024-09-02T14:38:29.674101219Z,0.160125732421875
