time,value
2024-09-02T14:37:47.014007355Z,1.0055750205354606
2024-09-02T14:37:47.99812592Z,1.004804341919704
2024-09-02T14:37:49.021139015Z,1.0028633647800436
2024-09-02T14:37:50.060019016Z,1.0043402191419286
2024-09-02T14:37:51.092493221Z,1.0046734102808856
2024-09-02T14:37:52.251139261Z,1.0047996393200458
2024-09-02T14:37:53.119927506Z,1.0024420210515443
2024-09-02T14:37:54.135957224Z,1.0056757083351129
2024-09-02T14:37:55.152250272Z,1.0033549883027848
2024-09-02T14:37:56.169946771Z,1.0003404499947404
2024-09-02T14:37:57.187704508Z,1.027655319123291
2024-09-02T14:37:58.196683785Z,0.8612831125856651
2024-09-02T14:37:59.213792206Z,1.070179608306529
2024-09-02T14:38:00.227598995Z,0.985076593486274
2024-09-02T14:38:01.245890221Z,0.8737777627077195
2024-09-02T14:38:02.259747393Z,1.0448098128158454
2024-09-02T14:38:03.274162622Z,1.0158876787752669
2024-09-02T14:38:04.290560625Z,0.9423448394378673
2024-09-02T14:38:05.308507491Z,1.0142953115232822
2024-09-02T14:38:06.322843533Z,1.0664457335254174
2024-09-02T14:38:07.338859663Z,0.9541603143987165
2024-09-02T14:38:08.355136632Z,1.1606475509472676
2024-09-02T14:38:09.36681165Z,1.0514579513069164
2024-09-02T14:38:10.382836346Z,0.9756619579654683
2024-09-02T14:38:11.401408722Z,0.9234344025753973
2024-09-02T14:38:12.414035977Z,1.0275283693370991
2024-09-02T14:38:13.429375056Z,1.0458413983622943
2024-09-02T14:38:14.447729847Z,0.9451684074738143
2024-09-02T14:38:15.46007853Z,0.9929158521605868
2024-09-02T14:38:16.478672495Z,1.1069827198229911
2024-09-02T14:38:17.484246967Z,1.0412315392777156
2024-09-02T14:38:18.504658573Z,0.9770290272486638
2024-09-02T14:38:19.521567357Z,1.080792075336027
2024-09-02T14:38:20.542368629Z,1.1230076036635832
2024-09-02T14:38:21.557716666Z,0.9735885954910822
2024-09-02T14:38:22.568481157Z,1.0143288545292912
2024-09-02T14:38:23.58442131Z,1.0848183426600755
2024-09-02T14:38:24.598057453Z,0.9730744305525563
2024-09-02T14:38:25.615584257Z,1.092284851325704
2024-09-02T14:38:26.628594711Z,1.0372389926346244
2024-09-02T14:38:27.649458164Z,1.0187553090916341
2024-09-02T14:38:28.659987319Z,1.0195083051507552
2024-09-02T14:38:29.674101219Z,0.9988719320965891
2024-09-02T14:38:30.689099518Z,0.9871834426750014
2024-09-02T14:38:31.708547589Z,1.0579621475830199
2024-09-02T14:38:32.721595965Z,1.0521039749520906
2024-09-02T14:38:33.737289854Z,0.9741646014801493
2024-09-02T14:38:34.750609431Z,1.1002702946873135
2024-09-02T14:38:35.765710093Z,1.062588326686924
2024-09-02T14:38:36.783073719Z,1.0068011060474704
2024-09-02T14:38:37.794404212Z,0.8986391705429232
2024-09-02T14:38:38.813260145Z,1.1536111915041147
2024-09-02T14:38:39.829720027Z,1.1023277142654038
2024-09-02T14:38:40.843121551Z,0.9261642488220344
2024-09-02T14:38:42.030162776Z,0.9974959314581979
2024-09-02T14:38:42.874622047Z,1.1464517585088754
2024-09-02T14:38:43.891538678Z,0.9797605179548333
2024-09-02T14:38:44.904421872Z,0.9380610373000111
2024-09-02T14:38:45.920821826Z,1.0667784150831878
2024-09-02T14:38:46.937338875Z,0.9834861036790796
2024-09-02T14:38:47.951262342Z,0.968047891505381
2024-09-02T14:38:48.967190384Z,1.0453558480759102
2024-09-02T14:38:49.985510492Z,1.0860644510088109
2024-09-02T14:38:50.997283335Z,0.9359500654305296
2024-09-02T14:38:52.018600752Z,1.1038637835777056
2024-09-02T14:38:53.029119468Z,0.862982657709822
2024-09-02T14:38:54.044640477Z,1.009434756136479
2024-09-02T14:38:55.058974403Z,1.1251636543796437
2024-09-02T14:38:56.073800416Z,0.901421621493342
2024-09-02T14:38:57.089807037Z,1.17753390069679
2024-09-02T14:38:58.105890082Z,1.048692610579778
2024-09-02T14:38:59.122538537Z,0.9432107691625695
2024-09-02T14:39:00.138661335Z,0.8947039829399498
2024-09-02T14:39:01.150088322Z,0.9961703128468128
2024-09-02T14:39:02.171342973Z,0.9527816448366075
2024-09-02T14:39:03.184389104Z,0.9347272664396317
2024-09-02T14:39:04.198335304Z,1.0779102821481699
2024-09-02T14:39:05.217314007Z,1.0064626775602303
2024-09-02T14:39:06.219253145Z,0.9868200161437043
2024-09-02T14:39:07.239740568Z,0.995234290341843
2024-09-02T14:39:08.256401108Z,0.954252237611247
2024-09-02T14:39:09.27242586Z,1.0495224402502892
2024-09-02T14:39:10.292005352Z,0.9969823228212545
2024-09-02T14:39:11.305325716Z,1.1271848661382307
2024-09-02T14:39:12.321045329Z,1.13378436178355
2024-09-02T14:39:13.341131446Z,0.9726646154400138
2024-09-02T14:39:14.351214126Z,1.095257832656702
2024-09-02T14:39:15.368648235Z,1.0648473810055652
2024-09-02T14:39:16.386130214Z,0.9572146655968011
2024-09-02T14:39:17.398660807Z,0.9381199418659216
2024-09-02T14:39:18.41594798Z,1.102776716347078
2024-09-02T14:39:19.431298867Z,1.0437660948877974
2024-09-02T14:39:20.446545592Z,1.0463487802482045
2024-09-02T14:39:21.4609972Z,0.9501778923468676
2024-09-02T14:39:22.477198315Z,1.0986288517774607
2024-09-02T14:39:23.494282099Z,1.037092811623726
