timestamp,x,y,z
2024-09-04 09:07:55.421,-0.31,-0.73,-0.37
2024-09-04 09:07:56.427,-0.18,-0.79,-0.37
2024-09-04 09:07:57.446,-0.18,-0.79,-0.37
2024-09-04 09:07:58.764,-0.18,-0.85,-0.37
2024-09-04 09:07:59.961,-0.24,-0.79,-0.37
2024-09-04 09:08:00.492,-0.18,-0.79,-0.37
2024-09-04 09:08:01.619,68.48,8.36,959.11
2024-09-04 09:08:02.648,-52.0,-745.85,182.86
2024-09-04 09:08:03.565,146.12,-130.0,20.94
2024-09-04 09:08:04.589,-12.39,-197.69,247.62
2024-09-04 09:08:05.597,-36.07,118.23,582.4
2024-09-04 09:08:06.527,-237.3,-280.33,685.91
2024-09-04 09:08:07.516,-88.68,223.94,67.93
2024-09-04 09:08:08.684,-330.32,-275.45,-802.31
2024-09-04 09:08:09.608,-5.37,-313.54,462.46
2024-09-04 09:08:10.630,-167.42,446.04,522.22
2024-09-04 09:08:11.554,14.47,454.96,177.25
2024-09-04 09:08:12.679,97.29,-191.53,98.39
2024-09-04 09:08:13.524,10.93,-223.45,168.95
2024-09-04 09:08:14.635,43.82,385.25,209.84
2024-09-04 09:08:16.058,-100.59,-429.02,74.22
2024-09-04 09:08:16.640,-44.74,179.08,248.05
2024-09-04 09:08:17.596,68.24,-277.16,-188.35
2024-09-04 09:08:18.584,-53.1,-65.55,-36.01
2024-09-04 09:08:19.612,-57.43,-194.03,-115.72
2024-09-04 09:08:20.769,26.79,469.73,-39.86
2024-09-04 09:08:21.597,-45.59,-221.62,195.01
2024-09-04 09:08:22.537,108.46,187.13,-75.56
2024-09-04 09:08:23.520,-63.78,-70.74,-121.7
2024-09-04 09:08:24.536,1.53,-1.4,6.84
2024-09-04 09:08:25.523,-2.5,0.43,1.28
2024-09-04 09:08:26.699,-3.97,-2.44,3.48
2024-09-04 09:08:27.537,-3.11,26.43,-6.65
2024-09-04 09:08:28.550,248.84,376.95,-34.06
2024-09-04 09:08:29.543,-14.16,-34.97,-7.57
2024-09-04 09:08:30.553,-3.05,-57.37,-5.37
2024-09-04 09:08:31.873,-179.32,130.49,97.29
2024-09-04 09:08:32.582,-70.43,-140.93,204.16
2024-09-04 09:08:33.806,-16.85,-2.56,-16.3
2024-09-04 09:08:34.572,-63.78,-57.68,10.13
2024-09-04 09:08:35.568,33.87,0.55,2.2
2024-09-04 09:08:36.590,5.92,3.54,1.16
2024-09-04 09:08:37.612,17.94,9.7,-11.78
2024-09-04 09:08:38.614,37.9,-49.74,-49.19
2024-09-04 09:08:39.615,2.01,5.07,-4.21
2024-09-04 09:08:40.621,43.7,3.91,24.54
2024-09-04 09:08:41.646,-45.35,-8.06,21.06
2024-09-04 09:08:42.643,17.21,-20.69,40.95
2024-09-04 09:08:43.633,-9.16,-2.81,0.79
2024-09-04 09:08:44.623,-3.11,-0.12,-1.16
2024-09-04 09:08:45.654,0.73,2.08,-0.49
2024-09-04 09:08:46.632,-92.47,-146.18,-4.39
2024-09-04 09:08:48.133,261.29,256.65,-92.16
2024-09-04 09:08:48.770,-16.66,205.57,-22.34
2024-09-04 09:08:49.781,-0.37,5.74,-0.79
2024-09-04 09:08:50.660,14.59,13.37,9.22
2024-09-04 09:08:51.676,-59.63,-38.39,448.55
2024-09-04 09:08:52.746,380.68,374.94,512.76
2024-09-04 09:08:53.668,163.94,-413.64,475.04
2024-09-04 09:08:54.808,-337.65,-355.96,-869.08
2024-09-04 09:08:55.804,-245.54,43.27,327.09
2024-09-04 09:08:56.725,88.81,-163.82,324.1
2024-09-04 09:08:57.866,-95.52,71.17,204.53
2024-09-04 09:08:58.717,136.41,189.76,-28.75
2024-09-04 09:08:59.736,433.53,-108.64,280.82
2024-09-04 09:09:00.938,-203.74,-59.2,208.74
2024-09-04 09:09:01.748,-109.92,-541.93,-596.5
2024-09-04 09:09:02.884,41.44,229.13,-297.55
2024-09-04 09:09:04.221,-133.79,-149.66,-5.07
2024-09-04 09:09:04.774,3.66,-87.71,92.71
2024-09-04 09:09:05.772,97.35,-208.31,143.13
2024-09-04 09:09:06.777,27.65,247.38,-32.71
2024-09-04 09:09:07.770,-82.52,312.38,158.08
2024-09-04 09:09:08.920,-133.36,-93.81,187.13
2024-09-04 09:09:09.794,-27.04,-226.81,-21.0
2024-09-04 09:09:10.789,-35.28,-82.76,240.78
2024-09-04 09:09:11.794,-28.56,468.81,-729.92
2024-09-04 09:09:12.792,-6.23,-458.07,-35.52
2024-09-04 09:09:13.794,85.63,-524.78,-347.05
2024-09-04 09:09:15.073,-61.16,167.48,-42.42
2024-09-04 09:09:15.803,-138.12,-369.45,-211.3
2024-09-04 09:09:17.018,55.18,17.46,76.35
2024-09-04 09:09:17.936,135.31,124.33,395.39
2024-09-04 09:09:19.041,-295.47,-109.8,40.59
2024-09-04 09:09:20.394,12.39,-283.63,130.8
2024-09-04 09:09:20.905,-23.5,47.18,160.22
2024-09-04 09:09:21.854,12.63,-64.94,-95.7
2024-09-04 09:09:23.059,-101.01,161.25,-180.11
2024-09-04 09:09:23.979,45.29,497.68,-61.95
2024-09-04 09:09:24.900,243.04,394.65,-156.86
2024-09-04 09:09:25.875,-200.07,14.89,76.35
2024-09-04 09:09:26.862,-1.22,-590.27,38.51
2024-09-04 09:09:28.074,162.84,522.71,58.04
2024-09-04 09:09:28.887,4.64,-11.66,21.48
2024-09-04 09:09:30.007,-124.33,99.43,17.94
2024-09-04 09:09:31.146,-323.73,-575.07,78.37
2024-09-04 09:09:31.927,-167.91,-50.29,-68.12
2024-09-04 09:09:33.092,122.99,238.89,52.98
2024-09-04 09:09:34.130,-25.63,112.61,268.25
2024-09-04 09:09:35.037,-157.9,68.42,149.29
2024-09-04 09:09:36.283,-6.1,139.95,285.34
2024-09-04 09:09:36.982,1.16,-10.38,-1.71
2024-09-04 09:09:37.936,-102.72,-440.19,-257.63
2024-09-04 09:09:39.034,110.9,-206.67,59.2
2024-09-04 09:09:40.062,-55.24,-43.03,513.85
2024-09-04 09:09:41.283,171.81,-84.23,398.44
2024-09-04 09:09:41.969,-161.8,-230.53,327.82
2024-09-04 09:09:43.011,32.23,115.6,-270.94
2024-09-04 09:09:43.978,225.77,458.86,-2.75
2024-09-04 09:09:44.963,2.87,-3.91,-9.7
2024-09-04 09:09:46.096,-57.5,191.16,109.92
2024-09-04 09:09:47.016,-58.78,-145.51,-55.73
2024-09-04 09:09:48.246,-2.2,6.29,17.15
2024-09-04 09:09:49.168,-89.84,68.36,142.21
2024-09-04 09:09:50.007,0.37,-202.27,-19.04
2024-09-04 09:09:51.169,-69.7,-23.68,-16.3
2024-09-04 09:09:52.472,-1.95,-9.95,1.1
2024-09-04 09:09:53.161,6.96,-96.86,42.54
2024-09-04 09:09:54.083,10.99,12.94,13.24
2024-09-04 09:09:55.031,100.83,376.77,91.13
2024-09-04 09:09:56.045,-133.36,-356.26,-74.22
2024-09-04 09:09:57.154,77.64,-179.5,220.34
2024-09-04 09:09:58.071,-45.53,640.26,-170.47
2024-09-04 09:09:59.306,-116.33,-216.19,276.61
2024-09-04 09:10:00.123,-46.88,-242.25,143.74
2024-09-04 09:10:01.150,-122.8,-77.88,-83.62
2024-09-04 09:10:02.274,-74.16,361.94,-187.44
2024-09-04 09:10:03.079,-44.74,-485.78,247.56
2024-09-04 09:10:04.324,-317.02,-367.8,-158.08
2024-09-04 09:10:05.347,6.84,-25.27,-7.2
2024-09-04 09:10:06.268,2.01,-320.62,-55.66
2024-09-04 09:10:07.114,59.75,21.97,10.07
2024-09-04 09:10:08.637,15.62,114.38,17.64
2024-09-04 09:10:09.349,-24.48,-19.41,6.77
2024-09-04 09:10:10.264,-70.13,-138.85,97.23
2024-09-04 09:10:11.185,15.69,46.94,-33.08
2024-09-04 09:10:12.207,-84.96,-275.57,238.95
2024-09-04 09:10:13.142,-62.07,69.95,110.53
2024-09-04 09:10:14.172,-12.45,-96.62,50.48
2024-09-04 09:10:15.172,55.66,253.85,-60.91
2024-09-04 09:10:16.155,19.23,22.83,49.01
2024-09-04 09:10:17.155,50.96,411.19,-227.72
2024-09-04 09:10:18.179,20.51,-166.26,254.82
2024-09-04 09:10:19.375,-24.17,-27.28,69.27
2024-09-04 09:10:20.313,-11.78,196.11,-46.45
2024-09-04 09:10:21.321,3.23,107.42,58.04
2024-09-04 09:10:22.345,1.1,4.15,-1.59
2024-09-04 09:10:23.368,14.22,417.24,-128.72
2024-09-04 09:10:24.601,88.13,194.21,-550.17
2024-09-04 09:10:25.220,13.92,-375.92,325.26
2024-09-04 09:10:26.543,59.14,111.63,-172.3
2024-09-04 09:10:27.362,42.79,583.25,-1.04
2024-09-04 09:10:28.210,29.05,71.9,9.22
2024-09-04 09:10:29.255,23.19,127.99,98.27
2024-09-04 09:10:30.434,310.06,705.57,-412.66
2024-09-04 09:10:31.356,-144.84,-137.88,463.13
2024-09-04 09:10:32.380,-101.2,-271.97,140.99
2024-09-04 09:10:33.232,-89.05,46.2,237.3
2024-09-04 09:10:34.428,0.98,55.54,82.21
2024-09-04 09:10:35.247,-2.75,-31.19,-0.73
2024-09-04 09:10:36.378,43.46,185.49,-227.72
2024-09-04 09:10:37.499,123.6,482.67,-68.36
2024-09-04 09:10:38.312,131.96,382.08,326.6
2024-09-04 09:10:39.445,-18.19,-31.68,-61.52
2024-09-04 09:10:40.774,62.62,37.41,-34.61
2024-09-04 09:10:41.300,95.46,278.69,165.83
2024-09-04 09:10:42.415,-44.92,-539.79,-268.49
2024-09-04 09:10:43.348,113.22,-236.82,-40.59
2024-09-04 09:10:44.462,-147.83,8.85,-79.04
2024-09-04 09:10:45.486,-54.99,-115.05,542.79
2024-09-04 09:10:46.408,-91.25,-139.89,-475.95
2024-09-04 09:10:47.436,343.57,293.7,417.48
2024-09-04 09:10:48.373,-40.47,-119.14,-23.74
2024-09-04 09:10:49.428,90.82,449.65,-89.97
2024-09-04 09:10:50.341,15.93,113.59,86.98
2024-09-04 09:10:51.647,29.79,-3.97,-105.83
2024-09-04 09:10:52.496,1.46,5.86,87.04
2024-09-04 09:10:53.365,72.33,115.6,156.07
2024-09-04 09:10:54.363,-2.62,6.1,4.21
2024-09-04 09:10:55.382,1.83,5.25,2.75
2024-09-04 09:10:56.958,-30.03,-241.58,-52.37
2024-09-04 09:10:57.468,-36.99,-14.71,-2.14
2024-09-04 09:10:58.525,0.85,41.02,-34.97
2024-09-04 09:10:59.514,-149.17,-524.35,-308.23
2024-09-04 09:11:00.411,351.5,672.3,-176.94
2024-09-04 09:11:01.542,467.47,866.76,-227.54
2024-09-04 09:11:02.587,-255.31,-372.92,95.4
2024-09-04 09:11:03.498,-68.79,-231.38,-69.15
2024-09-04 09:11:04.432,-98.33,-433.04,111.21
2024-09-04 09:11:05.559,-87.4,202.82,117.68
2024-09-04 09:11:06.524,3.23,25.76,-9.89
2024-09-04 09:11:07.454,34.61,-400.57,-255.8
2024-09-04 09:11:08.474,-52.55,287.54,112.55
2024-09-04 09:11:09.464,-45.41,-187.68,-41.87
2024-09-04 09:11:10.517,-12.63,-29.66,-50.84
2024-09-04 09:11:11.598,-14.4,7.75,-10.13
2024-09-04 09:11:12.942,-0.61,0.31,-0.18
2024-09-04 09:11:13.483,-0.55,-0.12,-0.24
2024-09-04 09:11:14.524,-19.78,-7.63,-3.97
2024-09-04 09:11:15.533,-1.28,-0.49,-0.49
2024-09-04 09:11:16.553,-0.31,-0.49,-0.37
2024-09-04 09:11:17.523,-2.44,-1.46,-0.55
2024-09-04 09:11:18.768,-0.12,-0.73,-0.31
2024-09-04 09:11:19.704,-0.37,-0.79,-0.31
2024-09-04 09:11:20.513,-0.06,-0.73,-0.31
2024-09-04 09:11:21.735,-0.43,-0.92,-0.37
2024-09-04 09:11:22.532,-0.79,-0.98,-0.43
2024-09-04 09:11:23.675,-0.06,-0.67,-0.24
2024-09-04 09:11:24.912,-0.61,-0.85,-0.37
2024-09-04 09:11:25.526,-1.34,-1.16,-0.49
2024-09-04 09:11:26.754,-2.01,-1.34,-0.55
2024-09-04 09:11:27.572,0.18,-0.67,-0.24
2024-09-04 09:11:28.953,-0.43,-0.79,-0.37
2024-09-04 09:11:29.930,0.06,-0.67,-0.31
2024-09-04 09:11:30.644,0.12,-0.61,-0.31
2024-09-04 09:11:31.596,0.06,-0.61,-0.24
2024-09-04 09:11:32.692,0.49,-0.49,-0.24
2024-09-04 09:11:33.716,-0.37,-0.79,-0.31
2024-09-04 09:11:34.637,-0.49,-0.79,-0.37
2024-09-04 09:11:35.764,-0.55,-0.79,-0.37
2024-09-04 09:11:36.614,0.43,-0.49,-0.24
2024-09-04 09:11:37.709,0.06,-0.67,-0.24
2024-09-04 09:11:38.629,-0.61,-0.92,-0.37
2024-09-04 09:11:39.757,0.31,-0.55,-0.31
2024-09-04 09:11:40.680,-0.61,-0.92,-0.37
2024-09-04 09:11:41.639,-1.28,-1.1,-0.43
2024-09-04 09:11:42.648,-0.43,-0.85,-0.37
2024-09-04 09:11:43.699,0.31,-0.61,-0.31
2024-09-04 09:11:45.083,-0.06,-0.67,-0.37
2024-09-04 09:11:45.799,0.49,-0.49,-0.24
2024-09-04 09:11:46.823,-0.37,-0.79,-0.37
2024-09-04 09:11:47.688,0.31,-0.55,-0.31
2024-09-04 09:11:48.768,-0.49,-0.79,-0.37
2024-09-04 09:11:49.786,-0.61,-0.92,-0.37
2024-09-04 09:11:50.675,0.18,-0.67,-0.31
2024-09-04 09:11:51.848,-0.31,-0.79,-0.31
2024-09-04 09:11:52.864,-0.31,-0.79,-0.31
2024-09-04 09:11:53.705,0.43,-0.55,-0.31
2024-09-04 09:11:54.754,-0.49,-0.92,-0.37
2024-09-04 09:11:55.758,-0.37,-0.79,-0.37
2024-09-04 09:11:56.730,-0.18,-0.73,-0.31
2024-09-04 09:11:57.991,-0.24,-0.79,-0.37
2024-09-04 09:11:58.733,-0.55,-0.79,-0.43
2024-09-04 09:12:00.032,0.73,-0.37,-0.24
2024-09-04 09:12:01.289,-0.43,-0.79,-0.43
2024-09-04 09:12:01.880,-0.37,-0.85,-0.37
2024-09-04 09:12:03.104,-0.67,-0.79,-0.37
2024-09-04 09:12:03.926,447.45,800.48,-259.77
2024-09-04 09:12:05.034,-21.06,330.14,-443.12
2024-09-04 09:12:05.884,5.25,4.39,16.85
2024-09-04 09:12:07.004,-205.75,-255.25,-132.81
2024-09-04 09:12:07.815,93.51,73.49,-136.66
2024-09-04 09:12:08.941,-47.36,-308.47,90.39
2024-09-04 09:12:09.907,-17.27,141.6,-123.05
2024-09-04 09:12:10.806,-7.81,-309.2,135.07
2024-09-04 09:12:11.809,-96.19,282.04,-165.28
2024-09-04 09:12:12.907,-65.73,-314.51,-15.26
2024-09-04 09:12:13.869,-135.13,-277.89,-232.3
2024-09-04 09:12:14.944,-5.07,106.26,239.14
2024-09-04 09:12:15.843,145.39,-196.53,268.92
2024-09-04 09:12:17.338,246.52,384.64,242.86
2024-09-04 09:12:18.002,-25.33,338.44,-288.33
2024-09-04 09:12:18.873,-20.2,-273.32,92.53
2024-09-04 09:12:19.830,114.2,252.81,-51.33
2024-09-04 09:12:21.126,-53.89,-16.3,135.31
2024-09-04 09:12:21.855,-17.76,-66.96,-20.87
2024-09-04 09:12:22.853,-10.68,-13.73,-0.61
2024-09-04 09:12:23.883,-0.18,-0.67,-0.31
2024-09-04 09:12:24.902,-0.24,-0.73,-0.31
2024-09-04 09:12:25.873,-0.24,-0.73,-0.37
2024-09-04 09:12:26.895,-0.24,-0.79,-0.37
2024-09-04 09:12:27.883,-0.18,-0.73,-0.37
2024-09-04 09:12:29.015,-0.18,-0.73,-0.37
2024-09-04 09:12:29.909,-0.31,-0.73,-0.37
2024-09-04 09:12:31.264,-0.18,-0.73,-0.31
2024-09-04 09:12:31.907,-0.24,-0.79,-0.31
2024-09-04 09:12:33.520,-0.24,-0.73,-0.37
2024-09-04 09:12:34.030,-0.18,-0.73,-0.31
2024-09-04 09:12:34.933,-0.31,-0.79,-0.37
2024-09-04 09:12:36.078,-0.31,-0.79,-0.37
2024-09-04 09:12:37.101,-0.37,-0.79,-0.37
2024-09-04 09:12:38.025,-0.06,-0.73,-0.37
2024-09-04 09:12:39.150,-0.06,-0.73,-0.37
2024-09-04 09:12:39.997,-0.06,-0.73,-0.31
2024-09-04 09:12:41.094,-0.24,-0.79,-0.37
2024-09-04 09:12:42.020,-0.24,-0.73,-0.43
2024-09-04 09:12:42.988,-0.24,-0.79,-0.37
2024-09-04 09:12:44.387,-0.18,-0.73,-0.37
2024-09-04 09:12:45.414,-0.24,-0.73,-0.37
2024-09-04 09:12:46.112,-0.24,-0.79,-0.37
2024-09-04 09:12:47.008,-0.24,-0.79,-0.37
2024-09-04 09:12:48.262,-0.24,-0.79,-0.31
2024-09-04 09:12:49.696,-0.18,-0.73,-0.37
2024-09-04 09:12:50.017,-0.18,-0.79,-0.37
2024-09-04 09:12:51.019,-0.24,-0.73,-0.37
2024-09-04 09:12:52.027,-0.24,-0.79,-0.31
2024-09-04 09:12:53.062,-0.18,-0.79,-0.37
2024-09-04 09:12:54.183,-0.18,-0.73,-0.37
2024-09-04 09:12:55.048,-0.43,-0.79,-0.43
2024-09-04 09:12:56.497,-0.12,-0.73,-0.37
2024-09-04 09:12:57.066,-0.24,-0.79,-0.37
2024-09-04 09:12:58.075,-0.18,-0.73,-0.37
2024-09-04 09:12:59.221,-0.24,-0.73,-0.43
2024-09-04 09:13:00.075,-0.31,-0.79,-0.43
2024-09-04 09:13:01.270,-0.12,-0.79,-0.37
2024-09-04 09:13:02.092,-0.12,-0.79,-0.37
2024-09-04 09:13:03.082,-0.12,-0.73,-0.37
2024-09-04 09:13:04.176,-0.24,-0.79,-0.37
2024-09-04 09:13:05.486,-0.24,-0.79,-0.37
2024-09-04 09:13:06.187,-0.24,-0.79,-0.37
2024-09-04 09:13:07.205,-0.18,-0.79,-0.37
2024-09-04 09:13:08.332,-1.04,-0.85,-0.43
2024-09-04 09:13:09.356,-0.18,-0.79,-0.43
2024-09-04 09:13:10.230,34.67,50.78,2.26
2024-09-04 09:13:11.142,-24.66,-135.31,-169.19
2024-09-04 09:13:12.180,35.16,594.12,388.61
2024-09-04 09:13:13.134,-29.48,-253.78,387.76
2024-09-04 09:13:14.179,-84.53,-36.99,-15.38
2024-09-04 09:13:15.193,-9.95,-14.77,13.24
2024-09-04 09:13:16.319,-0.18,-0.79,-0.43
2024-09-04 09:13:17.236,-0.18,-0.79,-0.37
2024-09-04 09:13:18.367,-0.31,-0.73,-0.37
2024-09-04 09:13:19.494,-0.18,-0.79,-0.37
2024-09-04 09:13:20.265,-0.18,-0.79,-0.37
2024-09-04 09:13:21.574,-0.06,-0.79,-0.43
2024-09-04 09:13:22.258,-0.18,-0.73,-0.37
2024-09-04 09:13:23.390,-0.31,-0.79,-0.43
2024-09-04 09:13:24.306,0.0,-0.79,-0.37
2024-09-04 09:13:25.215,-0.31,-0.73,-0.43
2024-09-04 09:13:26.218,-0.24,-0.79,-0.37
2024-09-04 09:13:27.223,-0.18,-0.79,-0.37
2024-09-04 09:13:28.271,-0.24,-0.79,-0.37
2024-09-04 09:13:29.324,-0.24,-0.79,-0.37
2024-09-04 09:13:30.249,-0.31,-0.73,-0.37
2024-09-04 09:13:31.371,-0.18,-0.79,-0.43
2024-09-04 09:13:32.265,-0.18,-0.79,-0.43
2024-09-04 09:13:33.693,-0.12,-0.73,-0.43
2024-09-04 09:13:34.292,-0.18,-0.79,-0.43
2024-09-04 09:13:35.479,-0.18,-0.73,-0.43
2024-09-04 09:13:36.389,-0.31,-0.79,-0.43
2024-09-04 09:13:37.871,-0.18,-0.79,-0.37
2024-09-04 09:13:38.456,-0.18,-0.73,-0.37
2024-09-04 09:13:39.305,-0.12,-0.73,-0.43
2024-09-04 09:13:40.323,-0.18,-0.79,-0.43
2024-09-04 09:13:41.304,-0.31,-0.79,-0.37
2024-09-04 09:13:42.602,-0.18,-0.79,-0.37
2024-09-04 09:13:43.319,-0.18,-0.73,-0.43
2024-09-04 09:13:44.479,-0.31,-0.79,-0.37
2024-09-04 09:13:45.505,-0.37,-0.73,-0.37
2024-09-04 09:13:46.505,-0.31,-0.79,-0.43
2024-09-04 09:13:47.551,-0.24,-0.79,-0.43
2024-09-04 09:13:48.474,-0.24,-0.79,-0.43
2024-09-04 09:13:49.405,-0.24,-0.79,-0.43
2024-09-04 09:13:50.339,-0.18,-0.79,-0.37
2024-09-04 09:13:51.544,-223.27,-170.9,-319.21
2024-09-04 09:13:52.424,376.65,82.58,371.34
2024-09-04 09:13:53.711,-35.89,-148.74,72.2
2024-09-04 09:13:54.515,-84.53,-350.71,-135.8
2024-09-04 09:13:55.494,-62.07,192.99,133.79
2024-09-04 09:13:56.391,50.9,43.64,91.67
2024-09-04 09:13:57.588,-62.07,-110.11,2.38
2024-09-04 09:13:58.690,-27.71,-193.97,-3.23
2024-09-04 09:13:59.406,37.54,-124.82,-54.38
2024-09-04 09:14:00.864,29.6,-5.31,7.75
2024-09-04 09:14:01.592,-0.12,-0.73,-0.37
2024-09-04 09:14:02.495,-0.12,-0.73,-0.37
2024-09-04 09:14:03.832,-0.12,-0.73,-0.37
2024-09-04 09:14:04.549,-0.18,-0.79,-0.37
2024-09-04 09:14:05.499,-0.24,-0.79,-0.43
2024-09-04 09:14:06.473,-0.24,-0.85,-0.43
2024-09-04 09:14:07.585,-0.12,-0.79,-0.37
2024-09-04 09:14:08.645,-0.31,-0.79,-0.43
2024-09-04 09:14:09.888,-0.12,-0.79,-0.43
2024-09-04 09:14:10.514,-0.12,-0.73,-0.37
2024-09-04 09:14:11.515,-0.12,-0.79,-0.37
2024-09-04 09:14:12.642,-0.18,-0.79,-0.37
2024-09-04 09:14:13.468,-0.37,-0.73,-0.37
2024-09-04 09:14:14.687,-0.31,-0.79,-0.43
2024-09-04 09:14:15.611,-0.24,-0.79,-0.43
2024-09-04 09:14:16.517,-0.31,-0.79,-0.43
2024-09-04 09:14:17.489,-0.12,-0.73,-0.43
2024-09-04 09:14:18.515,-0.85,-1.1,0.24
2024-09-04 09:14:19.704,-0.12,-0.79,-0.43
2024-09-04 09:14:20.544,-0.24,-0.79,-0.37
2024-09-04 09:14:21.515,-0.12,-0.79,-0.37
2024-09-04 09:14:22.673,-0.24,-0.79,-0.43
2024-09-04 09:14:23.576,-0.24,-0.73,-0.43
2024-09-04 09:14:24.721,-0.24,-0.79,-0.37
2024-09-04 09:14:26.155,-0.18,-0.79,-0.37
2024-09-04 09:14:26.545,-0.24,-0.79,-0.37
2024-09-04 09:14:27.565,-0.24,-0.79,-0.37
2024-09-04 09:14:28.556,-0.24,-0.73,-0.37
2024-09-04 09:14:29.739,-0.24,-0.79,-0.43
2024-09-04 09:14:30.581,-0.31,-0.79,-0.43
2024-09-04 09:14:31.601,-0.24,-0.73,-0.43
2024-09-04 09:14:32.584,-0.18,-0.79,-0.37
2024-09-04 09:14:33.937,-0.18,-0.79,-0.43
2024-09-04 09:14:34.608,-0.18,-0.79,-0.37
2024-09-04 09:14:35.780,-0.18,-0.79,-0.43
2024-09-04 09:14:36.647,-0.24,-0.79,-0.43
2024-09-04 09:14:37.641,-0.24,-0.79,-0.43
2024-09-04 09:14:38.653,-0.24,-0.73,-0.43
2024-09-04 09:14:39.774,-0.31,-0.73,-0.37
2024-09-04 09:14:40.641,-0.49,-0.79,-0.43
2024-09-04 09:14:42.041,-0.24,-0.79,-0.37
2024-09-04 09:14:42.657,-0.31,-0.79,-0.43
2024-09-04 09:14:43.769,-0.24,-0.79,-0.43
2024-09-04 09:14:44.893,-0.24,-0.73,-0.43
2024-09-04 09:14:45.715,495.91,170.17,731.08
2024-09-04 09:14:46.807,-70.92,-455.2,-514.71
2024-09-04 09:14:47.743,-166.44,342.71,-7.87
2024-09-04 09:14:48.793,-61.46,185.67,217.41
2024-09-04 09:14:49.819,26.0,11.17,172.24
2024-09-04 09:14:50.735,55.73,-142.7,-88.13
2024-09-04 09:14:51.744,-186.71,-264.34,347.17
2024-09-04 09:14:52.781,49.93,-23.38,33.75
2024-09-04 09:14:53.817,14.04,-109.56,18.68
2024-09-04 09:14:54.703,-31.13,-28.5,195.74
2024-09-04 09:14:55.751,171.57,-79.77,197.75
